1,431
2,403
3,391
4,389
5,329
6,328
7,321
8,310
9,305
10,302
11,282
12,265
13,264
14,263
15,259
16,247
17,247
18,240
19,238
20,236
21,222
22,214
23,212
24,210
25,205
26,204
27,203
28,202
29,199
30,196
31,195
32,193
33,190
34,189
35,185
36,184
37,179
38,179
39,178
40,177
41,176
42,174
43,174
44,173
45,173
46,171
47,171
48,165
49,164
50,163
51,158
52,154
53,152
54,151
55,150
56,150
57,149
58,149
59,148
60,147
61,147
62,145
63,145
64,144
65,143
66,140
67,140
68,139
69,137
70,135
71,134
72,133
73,133
74,132
75,132
76,132
77,131
78,131
79,131
80,130
81,130
82,129
83,128
84,127
85,126
86,126
87,125
88,125
89,124
90,123
91,123
92,123
93,123
94,122
95,122
96,121
97,121
98,119
99,119
100,119
101,118
102,117
103,117
104,116
105,116
106,115
107,115
108,115
109,115
110,115
111,115
112,114
113,114
114,114
115,114
116,114
117,113
118,113
119,113
120,112
121,112
122,111
123,111
124,111
125,110
126,110
127,110
128,110
129,110
130,109
131,109
132,109
133,109
134,108
135,108
136,108
137,108
138,107
139,107
140,107
141,107
142,106
143,106
144,106
145,105
146,105
147,105
148,104
149,104
150,104
151,104
152,103
153,103
154,102
155,102
156,102
157,102
158,102
159,102
160,102
161,102
162,101
163,101
164,101
165,101
166,101
167,101
168,101
169,101
170,100
171,100
172,100
173,100
174,100
175,99
176,99
177,99
178,99
179,99
180,99
181,99
182,98
183,98
184,98
185,98
186,98
187,98
188,98
189,98
190,98
191,98
192,98
193,97
194,97
195,97
196,97
197,96
198,96
199,96
200,96
201,96
202,96
203,96
204,96
205,95
206,95
207,95
208,95
209,95
210,95
211,95
212,94
213,94
214,94
215,94
216,94
217,94
218,93
219,93
220,93
221,93
222,93
223,93
224,93
225,93
226,93
227,92
228,92
229,92
230,92
231,92
232,92
233,92
234,91
235,91
236,91
237,91
238,90
239,90
240,90
241,90
242,90
243,90
244,90
245,90
246,90
247,90
248,90
249,90
250,90
251,89
252,89
253,89
254,89
255,89
256,89
257,89
258,89
259,88
260,88
261,88
262,88
263,88
264,87
265,87
266,87
267,87
268,87
269,86
270,86
271,86
272,86
273,86
274,86
275,85
276,85
277,85
278,85
279,85
280,84
281,84
282,84
283,84
284,84
285,83
286,83
287,83
288,83
289,83
290,83
291,83
292,83
293,83
294,83
295,82
296,82
297,82
298,82
299,82
300,82
301,82
302,82
303,82
304,82
305,81
306,81
307,81
308,81
309,81
310,81
311,81
312,81
313,81
314,81
315,81
316,81
317,81
318,80
319,80
320,80
321,80
322,80
323,80
324,80
325,80
326,80
327,79
328,79
329,79
330,79
331,79
332,79
333,79
334,79
335,79
336,79
337,79
338,78
339,78
340,78
341,78
342,78
343,78
344,77
345,77
346,77
347,77
348,77
349,77
350,77
351,77
352,76
353,76
354,76
355,76
356,75
357,75
358,75
359,75
360,75
361,75
362,75
363,75
364,75
365,74
366,74
367,74
368,74
369,74
370,73
371,73
372,73
373,73
374,73
375,73
376,73
377,73
378,73
379,73
380,73
381,72
382,72
383,72
384,72
385,72
386,72
387,72
388,72
389,72
390,72
391,71
392,71
393,71
394,71
395,71
396,71
397,71
398,71
399,71
400,71
401,71
402,71
403,71
404,71
405,71
406,71
407,70
408,70
409,70
410,70
411,70
412,70
413,70
414,70
415,70
416,70
417,70
418,70
419,70
420,70
421,70
422,70
423,70
424,70
425,70
426,69
427,69
428,69
429,69
430,69
431,69
432,69
433,69
434,68
435,68
436,68
437,68
438,68
439,68
440,68
441,68
442,68
443,68
444,67
445,67
446,67
447,67
448,67
449,67
450,67
451,67
452,67
453,67
454,67
455,67
456,67
457,67
458,67
459,67
460,66
461,66
462,66
463,66
464,66
465,66
466,66
467,66
468,66
469,66
470,66
471,66
472,66
473,66
474,66
475,66
476,66
477,66
478,66
479,65
480,65
481,65
482,65
483,65
484,65
485,65
486,65
487,65
488,65
489,65
490,65
491,65
492,64
493,64
494,64
495,64
496,64
497,64
498,64
499,64
500,64
501,64
502,64
503,64
504,64
505,63
506,63
507,63
508,63
509,63
510,63
511,63
512,63
513,63
514,63
515,63
516,63
517,63
518,62
519,62
520,62
521,62
522,62
523,62
524,62
525,62
526,62
527,62
528,62
529,62
530,62
531,61
532,61
533,61
534,61
535,61
536,61
537,61
538,61
539,61
540,61
541,61
542,61
543,61
544,61
545,60
546,60
547,60
548,60
549,60
550,60
551,60
552,60
553,60
554,60
555,60
556,60
557,60
558,60
559,60
560,60
561,60
562,60
563,60
564,59
565,59
566,59
567,59
568,59
569,59
570,59
571,59
572,59
573,59
574,59
575,59
576,59
577,59
578,59
579,59
580,59
581,59
582,59
583,58
584,58
585,58
586,58
587,58
588,58
589,58
590,58
591,58
592,58
593,58
594,58
595,58
596,58
597,58
598,58
599,58
600,58
601,58
602,58
603,58
604,58
605,58
606,58
607,57
608,57
609,57
610,57
611,57
612,57
613,57
614,57
615,57
616,57
617,57
618,57
619,57
620,57
621,57
622,57
623,57
624,56
625,56
626,56
627,56
628,56
629,56
630,56
631,56
632,56
633,56
634,56
635,56
636,56
637,56
638,56
639,56
640,56
641,55
642,55
643,55
644,55
645,55
646,55
647,55
648,55
649,55
650,55
651,55
652,55
653,55
654,55
655,55
656,55
657,55
658,55
659,55
660,54
661,54
662,54
663,54
664,54
665,54
666,54
667,54
668,54
669,54
670,54
671,54
672,54
673,54
674,53
675,53
676,53
677,53
678,53
679,53
680,53
681,53
682,53
683,53
684,53
685,53
686,53
687,52
688,52
689,52
690,52
691,52
692,52
693,52
694,52
695,52
696,52
697,52
698,52
699,52
700,52
701,52
702,52
703,52
704,52
705,52
706,52
707,52
708,51
709,51
710,51
711,51
712,51
713,51
714,51
715,51
716,51
717,51
718,51
719,51
720,51
721,51
722,51
723,51
724,51
725,51
726,50
727,50
728,50
729,50
730,50
731,50
732,50
733,50
734,50
735,50
736,50
737,50
738,50
739,50
740,50
741,50
742,50
743,49
744,49
745,49
746,49
747,49
748,49
749,49
750,49
751,49
752,49
753,49
754,49
755,49
756,49
757,49
758,49
759,49
760,49
761,49
762,49
763,49
764,49
765,49
766,49
767,48
768,48
769,48
770,48
771,48
772,48
773,48
774,48
775,48
776,48
777,48
778,48
779,48
780,48
781,48
782,48
783,48
784,48
785,48
786,48
787,48
788,48
789,48
790,47
791,47
792,47
793,47
794,47
795,47
796,47
797,47
798,47
799,47
800,47
801,47
802,47
803,47
804,47
805,47
806,47
807,47
808,47
809,47
810,46
811,46
812,46
813,46
814,46
815,46
816,46
817,46
818,46
819,46
820,46
821,46
822,46
823,46
824,46
825,46
826,46
827,46
828,46
829,45
830,45
831,45
832,45
833,45
834,45
835,45
836,45
837,45
838,45
839,45
840,45
841,45
842,45
843,45
844,45
845,45
846,45
847,45
848,45
849,45
850,45
851,45
852,45
853,44
854,44
855,44
856,44
857,44
858,44
859,44
860,44
861,44
862,44
863,44
864,44
865,44
866,44
867,44
868,44
869,44
870,44
871,44
872,44
873,44
874,44
875,44
876,44
877,44
878,44
879,44
880,44
881,44
882,44
883,44
884,44
885,44
886,44
887,43
888,43
889,43
890,43
891,43
892,43
893,43
894,43
895,43
896,43
897,43
898,43
899,43
900,43
901,43
902,43
903,43
904,43
905,43
906,43
907,43
908,43
909,43
910,43
911,43
912,43
913,42
914,42
915,42
916,42
917,42
918,42
919,42
920,42
921,42
922,42
923,42
924,42
925,42
926,42
927,42
928,42
929,42
930,42
931,42
932,42
933,42
934,42
935,42
936,41
937,41
938,41
939,41
940,41
941,41
942,41
943,41
944,41
945,41
946,41
947,41
948,41
949,41
950,41
951,41
952,41
953,41
954,41
955,41
956,41
957,41
958,41
959,41
960,41
961,41
962,41
963,41
964,41
965,41
966,40
967,40
968,40
969,40
970,40
971,40
972,40
973,40
974,40
975,40
976,40
977,40
978,40
979,40
980,40
981,40
982,40
983,40
984,40
985,40
986,40
987,40
988,40
989,40
990,40
991,40
992,40
993,40
994,39
995,39
996,39
997,39
998,39
999,39
1000,39
1001,39
1002,39
1003,39
1004,39
1005,39
1006,39
1007,39
1008,39
1009,39
1010,39
1011,39
1012,39
1013,39
1014,39
1015,39
1016,39
1017,39
1018,39
1019,39
1020,39
1021,39
1022,39
1023,39
1024,39
1025,39
1026,39
1027,39
1028,39
1029,39
1030,39
1031,39
1032,39
1033,39
1034,39
1035,39
1036,38
1037,38
1038,38
1039,38
1040,38
1041,38
1042,38
1043,38
1044,38
1045,38
1046,38
1047,38
1048,38
1049,38
1050,38
1051,38
1052,38
1053,38
1054,38
1055,38
1056,38
1057,38
1058,38
1059,38
1060,38
1061,38
1062,38
1063,38
1064,38
1065,38
1066,38
1067,37
1068,37
1069,37
1070,37
1071,37
1072,37
1073,37
1074,37
1075,37
1076,37
1077,37
1078,37
1079,37
1080,37
1081,37
1082,37
1083,37
1084,37
1085,37
1086,37
1087,37
1088,37
1089,37
1090,37
1091,37
1092,37
1093,37
1094,37
1095,37
1096,37
1097,37
1098,37
1099,37
1100,37
1101,37
1102,37
1103,37
1104,37
1105,37
1106,37
1107,37
1108,37
1109,37
1110,36
1111,36
1112,36
1113,36
1114,36
1115,36
1116,36
1117,36
1118,36
1119,36
1120,36
1121,36
1122,36
1123,36
1124,36
1125,36
1126,36
1127,36
1128,36
1129,36
1130,36
1131,36
1132,36
1133,36
1134,36
1135,36
1136,36
1137,36
1138,36
1139,36
1140,36
1141,36
1142,36
1143,36
1144,36
1145,36
1146,36
1147,36
1148,36
1149,36
1150,36
1151,36
1152,36
1153,36
1154,36
1155,36
1156,36
1157,36
1158,36
1159,35
