1,7440
2,6717
3,4864
4,4604
5,4440
6,4305
7,4284
8,3821
9,3725
10,3655
11,3599
12,3505
13,3472
14,3230
15,3210
16,3170
17,3115
18,3083
19,3067
20,2925
21,2779
22,2721
23,2636
24,2623
25,2606
26,2580
27,2552
28,2512
29,2471
30,2440
31,2425
32,2370
33,2326
34,2281
35,2259
36,2241
37,2240
38,2233
39,2218
40,2200
41,2173
42,2136
43,2094
44,2054
45,2050
46,2027
47,2021
48,1996
49,1968
50,1961
51,1937
52,1919
53,1886
54,1880
55,1866
56,1865
57,1860
58,1856
59,1833
60,1827
61,1824
62,1818
63,1817
64,1797
65,1766
66,1765
67,1764
68,1751
69,1731
70,1710
71,1705
72,1701
73,1693
74,1692
75,1691
76,1687
77,1675
78,1651
79,1646
80,1644
81,1629
82,1622
83,1606
84,1603
85,1578
86,1557
87,1537
88,1523
89,1519
90,1513
91,1495
92,1490
93,1489
94,1476
95,1471
96,1463
97,1462
98,1454
99,1452
100,1449
101,1444
102,1438
103,1436
104,1433
105,1423
106,1415
107,1404
108,1401
109,1383
110,1381
111,1377
112,1373
113,1362
114,1358
115,1357
116,1343
117,1340
118,1340
119,1337
120,1336
121,1328
122,1328
123,1325
124,1321
125,1321
126,1314
127,1311
128,1310
129,1306
130,1305
131,1302
132,1294
133,1293
134,1292
135,1291
136,1288
137,1278
138,1278
139,1277
140,1277
141,1273
142,1267
143,1267
144,1265
145,1263
146,1260
147,1250
148,1249
149,1248
150,1247
151,1247
152,1246
153,1242
154,1242
155,1239
156,1239
157,1236
158,1233
159,1230
160,1229
161,1225
162,1223
163,1221
164,1212
165,1204
166,1194
167,1193
168,1192
169,1191
170,1189
171,1189
172,1188
173,1187
174,1186
175,1182
176,1179
177,1179
178,1178
179,1172
180,1164
181,1162
182,1158
183,1156
184,1151
185,1151
186,1142
187,1129
188,1122
189,1121
190,1114
191,1111
192,1107
193,1106
194,1105
195,1101
196,1093
197,1089
198,1089
199,1088
200,1084
201,1082
202,1081
203,1080
204,1078
205,1069
206,1068
207,1065
208,1060
209,1056
210,1052
211,1048
212,1047
213,1045
214,1036
215,1035
216,1033
217,1032
218,1030
219,1029
220,1023
221,1023
222,1022
223,1021
224,1021
225,1020
226,1019
227,1017
228,1016
229,1015
230,1011
231,1008
232,1004
233,1003
234,1001
235,1001
236,997
237,994
238,992
239,991
240,988
241,987
242,987
243,986
244,986
245,982
246,979
247,972
248,968
249,966
250,966
251,965
252,963
253,959
254,954
255,954
256,948
257,948
258,942
259,940
260,932
261,926
262,926
263,924
264,921
265,920
266,919
267,916
268,912
269,911
270,910
271,910
272,909
273,907
274,907
275,906
276,905
277,904
278,902
279,901
280,901
281,898
282,898
283,896
284,889
285,887
286,886
287,883
288,882
289,881
290,881
291,880
292,879
293,876
294,875
295,875
296,874
297,873
298,872
299,871
300,870
301,863
302,863
303,862
304,858
305,855
306,854
307,853
308,852
309,851
310,851
311,849
312,849
313,847
314,846
315,844
316,844
317,843
318,839
319,834
320,833
321,832
322,831
323,827
324,825
325,822
326,822
327,821
328,820
329,820
330,818
331,818
332,816
333,815
334,814
335,814
336,811
337,808
338,799
339,798
340,796
341,795
342,795
343,794
344,793
345,792
346,790
347,789
348,788
349,788
350,788
351,787
352,787
353,787
354,784
355,784
356,783
357,781
358,780
359,778
360,778
361,775
362,775
363,774
364,773
365,771
366,767
367,763
368,763
369,762
370,762
371,761
372,760
373,760
374,760
375,760
376,759
377,758
378,757
379,756
380,754
381,753
382,753
383,753
384,748
385,748
386,745
387,745
388,743
389,741
390,738
391,738
392,733
393,733
394,732
395,731
396,731
397,730
398,730
399,730
400,729
401,728
402,728
403,727
404,727
405,727
406,723
407,723
408,722
409,722
410,722
411,721
412,721
413,719
414,719
415,718
416,717
417,716
418,715
419,715
420,711
421,711
422,710
423,709
424,709
425,708
426,706
427,705
428,702
429,702
430,701
431,701
432,701
433,701
434,700
435,700
436,699
437,699
438,698
439,697
440,697
441,695
442,694
443,693
444,691
445,691
446,690
447,688
448,688
449,688
450,687
451,687
452,687
453,687
454,686
455,686
456,684
457,684
458,684
459,683
460,683
461,683
462,682
463,682
464,681
465,679
466,678
467,678
468,678
469,676
470,676
471,675
472,674
473,674
474,673
475,673
476,673
477,672
478,672
479,672
480,671
481,671
482,669
483,669
484,669
485,669
486,668
487,668
488,666
489,665
490,664
491,664
492,663
493,663
494,662
495,662
496,662
497,661
498,660
499,660
500,657
501,656
502,655
503,655
504,655
505,654
506,653
507,653
508,652
509,652
510,650
511,650
512,649
513,649
514,648
515,647
516,646
517,644
518,644
519,644
520,643
521,643
522,643
523,642
524,642
525,641
526,640
527,640
528,639
529,639
530,638
531,636
532,635
533,635
534,633
535,633
536,633
537,633
538,633
539,632
540,632
541,632
542,632
543,631
544,631
545,631
546,630
547,629
548,629
549,628
550,627
551,627
552,626
553,626
554,625
555,623
556,622
557,622
558,622
559,621
560,621
561,621
562,621
563,620
564,620
565,619
566,619
567,617
568,617
569,616
570,616
571,616
572,616
573,615
574,615
575,615
576,615
577,614
578,614
579,613
580,613
581,613
582,613
583,612
584,611
585,610
586,610
587,609
588,609
589,608
590,608
591,608
592,608
593,608
594,608
595,607
596,607
597,605
598,605
599,605
600,605
601,603
602,603
603,603
604,603
605,602
606,602
607,602
608,602
609,601
610,601
611,600
612,600
613,600
614,598
615,598
616,597
617,597
618,597
619,597
620,596
621,596
622,595
623,595
624,594
625,594
626,592
627,591
628,591
629,591
630,590
631,590
632,590
633,589
634,589
635,589
636,588
637,588
638,587
639,586
640,586
641,585
642,585
643,584
644,584
645,584
646,583
647,583
648,583
649,582
650,582
651,582
652,582
653,581
654,581
655,581
656,581
657,580
658,580
659,580
660,580
661,579
662,579
663,579
664,578
665,578
666,578
667,578
668,577
669,577
670,577
671,576
672,576
673,575
674,575
675,575
676,574
677,574
678,574
679,574
680,573
681,573
682,572
683,572
684,571
685,571
686,570
687,570
688,569
689,569
690,569
691,569
692,568
693,568
694,568
695,568
696,568
697,567
698,567
699,567
700,566
701,566
